765,"['Mt. Lincoln', 'MODERATE', '8.1 miles', '3,074 feet', 'Out & Back', 'dog friendly', 'hiking', 'lake', 'views', 'wild flowers', 'rocky', 'snow']"
766,"['Chair Rocks Via Colorado Trail', 'MODERATE', '9.3 miles', '885 feet', 'Out & Back', 'dogs on leash', 'hiking', 'mountain biking', 'views', 'rocky']"
767,"['Greens Creek Trail', 'MODERATE', '3.6 miles', '797 feet', 'Out & Back', 'dogs on leash', 'hiking', 'horseback riding', 'mountain biking', 'trail running', 'forest', 'river', 'views']"
768,"['Clinton Gulch Dam Reservoir', 'EASY', '2.4 miles', '232 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views']"
769,"['Gourd Lake Trail', 'MODERATE', '15.4 miles', '2,749 feet', 'Out & Back', 'dog friendly', 'hiking', 'lake']"
770,"['Two Brands Trail around Hildebrand Ranch', 'EASY', '5.0 miles', '400 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'road biking', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife', 'snow']"
771,"['Mount Evans Resthouse Trail', 'MODERATE', '11.1 miles', '2,273 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'snowshoeing', 'walking', 'forest', 'river', 'views', 'wild flowers', 'wildlife']"
772,"['Horsethief to the Crags Trail', 'MODERATE', '9.0 miles', '1,916 feet', 'Out & Back', 'dog friendly', 'backpacking', 'birding', 'camping', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'waterfall', 'wild flowers', 'wildlife']"
773,"['Coot Lake Trail', 'EASY', '1.3 miles', '29 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'fishing', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'lake', 'views', 'wild flowers']"
774,"['Mays Peak', 'EASY', '3.2 miles', '777 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wildlife']"
775,"['Wilder Gulch Trail', 'MODERATE', '7.3 miles', '1,289 feet', 'Out & Back', 'dog friendly', 'birding', 'cross country skiing', 'hiking', 'horseback riding', 'mountain biking', 'skiing', 'snowshoeing', 'trail running', 'wild flowers', 'wildlife', 'snow']"
776,"['Pawnee Buttes Trail', 'EASY', '4.7 miles', '364 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'camping', 'hiking', 'horseback riding', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife', 'snow', 'washed out']"
777,"['Blue Grouse to Mule Deer Trail Loop', 'MODERATE', '9.6 miles', '1,814 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers']"
778,"['Lake Naylor', 'MODERATE', '2.6 miles', '626 feet', 'Out & Back', 'birding', 'hiking', 'nature trips', 'snowshoeing', 'walking', 'lake', 'views', 'wild flowers', 'snow']"
779,"['Three Peaks Loop Trail', 'HARD', '13.1 miles', '4,734 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'rock climbing', 'trail running', 'forest', 'views', 'wild flowers', 'wildlife', 'rocky']"
780,"['Mesa Lakes Trail', 'EASY', '2.8 miles', '396 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'lake', 'river', 'views', 'wild flowers', 'wildlife', 'bugs', 'muddy', 'rocky', 'snow']"
781,"['Alpine Loop Back Country Byway', 'HARD', '73.2 miles', '8,891 feet', 'Loop', 'dogs on leash', 'off road driving', 'forest', 'lake', 'views', 'muddy', 'rocky', 'snow']"
782,"['Sunny Aspen Loop Trail', 'EASY', '2.4 miles', '587 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers']"
783,"['Cascade Creek East Fork', 'MODERATE', '10.8 miles', '1,564 feet', 'Out & Back', 'dogs on leash', 'birding', 'camping', 'cross country skiing', 'hiking', 'nature trips', 'snowshoeing', 'forest', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife', 'blowdown', 'rocky']"
784,"['Barr Trail to Barr Camp', 'MODERATE', '11.8 miles', '3,500 feet', 'Out & Back', 'dog friendly', 'backpacking', 'hiking', 'mountain biking', 'trail running', 'walking', 'forest', 'views', 'wildlife', 'rocky']"
785,"['Prospect Trail', 'MODERATE', '8.4 miles', '961 feet', 'Point to Point', 'dog friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'snowshoeing', 'trail running', 'walking', 'forest', 'river', 'views', 'wild flowers', 'wildlife']"
786,"['Buchanan Pass / Camp Dick Trail', 'MODERATE', '7.9 miles', '941 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
787,"['Buck Gulch Trail Loop', 'MODERATE', '11.5 miles', '1,699 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers']"
788,"['Cascade Creek 4x4 Road', 'MODERATE', '12.0 miles', '2,933 feet', 'Loop', 'dog friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'rocky', 'snow']"
789,"['North Star Mountain Trails', 'MODERATE', '3.5 miles', '629 feet', 'Loop', 'dog friendly', 'cross country skiing', 'hiking', 'rock climbing', 'skiing', 'trail running', 'snow']"
790,"['Colorado Trail : Segment 2', 'MODERATE', '9.6 miles', '2,201 feet', 'Point to Point', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers', 'no dogs']"
791,"['Half Moon Trail', 'MODERATE', '4.3 miles', '1,653 feet', 'Out & Back', 'dog friendly', 'birding', 'camping', 'cross country skiing', 'hiking', 'horseback riding', 'snowshoeing', 'trail running', 'forest', 'views', 'wildlife', 'rocky', 'snow']"
792,"['Colorado Trail : Segment 14', 'MODERATE', '19.8 miles', '3,871 feet', 'Point to Point', 'backpacking', 'birding', 'camping', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'snow', 'no dogs']"
793,"[""Chuck's Loop "", 'EASY', '1.6 miles', '55 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife', 'rocky']"
794,"['Snodgrass Mountain Trail', 'MODERATE', '8.8 miles', '2,296 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'horseback riding', 'mountain biking', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'bugs']"
795,"['Roundup, Mesa, Quarry Pass Trail', 'MODERATE', '3.5 miles', '748 feet', 'Loop', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'views']"
796,"['Cross Creek Trail', 'HARD', '25.5 miles', '4,163 feet', 'Out & Back', 'dogs on leash', 'backpacking', 'birding', 'camping', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'lake', 'river', 'views', 'wild flowers', 'wildlife']"
797,"['Bear Peak via NCAR', 'HARD', '5.3 miles', '2,706 feet', 'Out & Back', 'dogs on leash', 'hiking', 'nature trips', 'trail running', 'forest', 'views', 'wild flowers', 'wildlife', 'rocky', 'scramble']"
798,"['South Mesa, Bluestem and Shadow Canyon Loop', 'MODERATE', '6.0 miles', '1,118 feet', 'Loop', 'dog friendly', 'birding', 'hiking', 'nature trips', 'rock climbing', 'trail running', 'walking', 'views', 'historic site']"
799,"['Gross Reservoir', 'MODERATE', '5.3 miles', '918 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'off road driving', 'walking', 'forest', 'lake', 'views', 'wildlife', 'snow']"
800,"['Animas River Trail (675)', 'MODERATE', '11.3 miles', '334 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife']"
801,"['Chicago Basin to Mount Eolus', 'HARD', '17.7 miles', '5,816 feet', 'Out & Back', 'dog friendly', 'camping', 'fishing', 'hiking', 'rock climbing', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife', 'snow']"
802,"['East Maroon Trail to Copper Basin', 'HARD', '20.9 miles', '3,854 feet', 'Out & Back', 'dogs on leash', 'backpacking', 'hiking', 'lake', 'views', 'wild flowers', 'wildlife']"
803,"['Mesa Creek Trail', 'MODERATE', '1.3 miles', '101 feet', 'Out & Back', 'dogs on leash', 'hiking', 'nature trips', 'walking', 'river', 'views']"
804,"['Dillon Pinnacles Trail', 'EASY', '3.7 miles', '482 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'lake', 'views', 'wild flowers']"
805,"['Barr Lake Trail', 'EASY', '8.9 miles', '88 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'paddle sports', 'road biking', 'trail running', 'views', 'wild flowers', 'no dogs']"
806,"['Elk Falls and Chimney Rock Trail', 'MODERATE', '11.6 miles', '2,139 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'forest', 'views', 'waterfall', 'wild flowers', 'wildlife']"
807,"['Meridian Trail', 'MODERATE', '6.5 miles', '1,666 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
808,"['Imogene Pass', 'MODERATE', '17.5 miles', '4,734 feet', 'Point to Point', 'dog friendly', 'off road driving', 'rocky']"
809,"['Outlook Ridge and Lost Pond Loop Trail', 'MODERATE', '3.1 miles', '472 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'snow', 'no dogs']"
810,"['Four Lake Loop Trail', 'MODERATE', '6.8 miles', '1,332 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'snowshoeing', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife', 'snow', 'no dogs']"
811,"['Lichen Loop Trail', 'EASY', '1.3 miles', '242 feet', 'Loop', 'kid friendly', 'hiking', 'walking', 'views', 'wild flowers', 'wildlife', 'no dogs']"
812,"['Greenhorn Trail', 'MODERATE', '11.8 miles', '4,704 feet', 'Out & Back', 'dogs on leash', 'hiking']"
813,"['Buffalo Bill Trail to Beaver Brook Trail', 'HARD', '13.3 miles', '2,339 feet', 'Out & Back', 'dogs on leash', 'backpacking', 'camping', 'hiking', 'trail running', 'forest', 'river', 'views', 'waterfall', 'wild flowers', 'rocky', 'scramble']"
814,"['Cow Creek to Gem Lake', 'MODERATE', '7.7 miles', '1,423 feet', 'Out & Back', 'hiking', 'forest', 'lake', 'snow', 'no dogs']"
815,"['Twin Owls Loop', 'MODERATE', '0.8 miles', '711 feet', 'Loop', 'kid friendly', 'hiking', 'horseback riding', 'forest', 'views', 'no dogs']"
816,"['Upper Maxwell Falls Trail', 'MODERATE', '2.4 miles', '515 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'nature trips', 'walking', 'forest', 'river', 'views', 'waterfall']"
817,"['Gold Hill to Peaks Trail', 'EASY', '6.2 miles', '1,433 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'cross country skiing', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'blowdown']"
818,"['Horseshoe Mountain', 'MODERATE', '7.3 miles', '2,224 feet', 'Out & Back', 'dog friendly', 'hiking', 'off road driving', 'views', 'snow']"
819,"['Storm Mountain Trail', 'MODERATE', '8.3 miles', '2,559 feet', 'Out & Back', 'dogs on leash', 'hiking', 'off road driving']"
820,"['Sand Dunes Loop Trail', 'MODERATE', '5.0 miles', '741 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'nature trips', 'walking', 'views', 'wild flowers', 'wildlife']"
821,"['Womens Forest Trail 375', 'EASY', '5.1 miles', '324 feet', 'Loop', 'dog friendly', 'kid friendly', 'hiking', 'horseback riding', 'trail running', 'walking', 'forest', 'views', 'over grown']"
822,"['Narrow Gauge and North Fork View Loop', 'EASY', '1.6 miles', '36 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'lake', 'views', 'wild flowers', 'wildlife']"
823,"['Willow Creek Trail', 'EASY', '1.4 miles', '164 feet', 'Loop', 'kid friendly', 'cross country skiing', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife', 'no dogs']"
824,"['McGregor Ranch Trail', 'EASY', '2.5 miles', '859 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wild flowers', 'wildlife', 'no dogs']"
825,"['Mount Lindsey Trail', 'HARD', '7.6 miles', '3,713 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'horseback riding', 'nature trips', 'walking', 'forest', 'views', 'wild flowers']"
826,"['Cisneros Trail', 'MODERATE', '3.4 miles', '1,030 feet', 'Out & Back', 'dogs on leash', 'hiking', 'mountain biking', 'nature trips', 'forest', 'river', 'views']"
827,"['Cheyenne Canyon to Mount Rosa', 'MODERATE', '12.2 miles', '4,124 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wildlife']"
828,"['Meridian Lake Loop Trail', 'EASY', '2.1 miles', '344 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'snowshoeing', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife']"
829,"['Little French Gulch Trail', 'MODERATE', '4.6 miles', '482 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'cross country skiing', 'hiking', 'nature trips', 'skiing', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
830,"['Platte River Greenway Trail: Adams County', 'EASY', '1.5 miles', '22 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'road biking', 'trail running', 'walking', 'river', 'snow']"
831,"['Buttermilk Mountain Trail', 'EASY', '7.5 miles', '1,984 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers', 'bugs', 'muddy']"
832,"['Mount Evans Summit Trail Via Mount Evans Road', 'MODERATE', '1.6 miles', '1,338 feet', 'Out & Back', 'dogs on leash', 'hiking', 'snowshoeing']"
833,"['Green Mountain Falls (Crystal Falls Trail)', 'EASY', '0.9 miles', '265 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wild flowers']"
834,"['Pueblo Mountain Park Trail', 'EASY', '4.9 miles', '1,332 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'hiking']"
835,"['Buchanan Pass Trail', 'MODERATE', '15.7 miles', '3,920 feet', 'Out & Back', 'dog friendly', 'camping', 'hiking', 'horseback riding', 'forest', 'river', 'views', 'bridge out', 'muddy', 'old growth', 'over grown', 'rocky']"
836,"['Big Meadows Trail', 'EASY', '7.4 miles', '1,279 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'nature trips', 'walking', 'forest', 'river', 'views', 'wild flowers', 'wildlife', 'bugs', 'no dogs']"
837,"['Long Scraggy Peak', 'HARD', '10.5 miles', '1,827 feet', 'Out & Back', 'dog friendly', 'hiking', 'walking', 'views', 'wild flowers']"
838,"[""Bowman's Shortcut Trail "", 'EASY', '5.6 miles', '1,030 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'cross country skiing', 'hiking', 'horseback riding', 'mountain biking', 'skiing', 'snowshoeing', 'trail running', 'forest', 'views', 'wild flowers', 'snow']"
839,"['Mesa Verde National Park Scenic Drive', 'EASY', '15.0 miles', '2,618 feet', 'Point to Point', 'nature trips', 'scenic driving', 'walking', 'views']"
840,"['Lobo Overlook and Continental Divide Trail', 'MODERATE', '5.0 miles', '885 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'hiking']"
841,"['Millset Trail', 'MODERATE', '6.5 miles', '2,739 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'backpacking', 'birding', 'camping', 'hiking', 'horseback riding', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'blowdown', 'over grown', 'snow']"
842,"['Trail 403', 'MODERATE', '7.5 miles', '2,142 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'views', 'wild flowers', 'wildlife']"
843,"['Green Mountain and Hayden Trail Loop', 'EASY', '3.2 miles', '633 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers']"
844,"['Crestone Needle Trail', 'HARD', '12.4 miles', '6,148 feet', 'Loop', 'dog friendly', 'birding', 'camping', 'fishing', 'hiking', 'horseback riding', 'nature trips', 'off road driving', 'rock climbing', 'skiing', 'snowshoeing', 'trail running', 'forest', 'lake', 'river', 'views', 'wild flowers', 'wildlife', 'bugs', 'rocky', 'scramble', 'snow']"
845,"['B-17 Crash Site via Old Sawmill Trail ', 'MODERATE', '5.6 miles', '1,217 feet', 'Out & Back', 'dogs on leash', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife', 'snow', 'historic site']"
846,"['Redcloud and Sunshine Peaks', 'HARD', '10.4 miles', '4,222 feet', 'Out & Back', 'dogs on leash', 'camping', 'hiking', 'skiing', 'snowshoeing', 'trail running', 'snow']"
847,"['Colorado Trail : Segment 3', 'MODERATE', '12.5 miles', '1,906 feet', 'Point to Point', 'dogs on leash', 'backpacking', 'birding', 'camping', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'snow']"
848,"['Keystone Ski Resort Trail', 'EASY', '11.9 miles', '2,434 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'mountain biking', 'nature trips', 'skiing', 'forest', 'views', 'wild flowers', 'snow']"
849,"['4th of July Road', 'MODERATE', '8.1 miles', '1,105 feet', 'Out & Back', 'dog friendly', 'cross country skiing', 'hiking', 'trail running', 'forest', 'river', 'views', 'wildlife', 'snow']"
850,"[""Devil's Causeway, Lost Lakes, and Chinese Wall"", 'HARD', '21.8 miles', '4,337 feet', 'Loop', 'dog friendly', 'backpacking', 'birding', 'camping', 'hiking', 'walking', 'forest', 'lake', 'river', 'views', 'wild flowers', 'wildlife']"
851,"['Davos Trail', 'MODERATE', '5.4 miles', '833 feet', 'Out & Back', 'dogs on leash', 'hiking', 'mountain biking', 'snowshoeing', 'trail running', 'views']"
852,"['Rough Canyon Trail', 'MODERATE', '4.5 miles', '898 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'off road driving', 'walking', 'views', 'waterfall', 'wild flowers', 'wildlife', 'rocky']"
853,"['Yankee Doodle Trail', 'EASY', '4.1 miles', '734 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'trail running', 'walking', 'forest', 'views']"
854,"['Cheyenne Mtn. State Park Loop', 'EASY', '3.8 miles', '475 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'snow', 'no dogs']"
855,"['Kettle Ponds', 'MODERATE', '6.4 miles', '1,138 feet', 'Out & Back', 'dogs on leash', 'cross country skiing', 'hiking', 'horseback riding', 'snowshoeing', 'trail running', 'forest', 'lake', 'snow']"
856,"['Forest and Meadow Loop Trail', 'EASY', '1.6 miles', '141 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'no dogs']"
857,"['Hermosa Creek Trail', 'MODERATE', '18.4 miles', '1,853 feet', 'Point to Point', 'dog friendly', 'birding', 'camping', 'fishing', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'off road driving', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'old growth']"
858,"['Bluff Lake Nature Center', 'EASY', '1.4 miles', '85 feet', 'Loop', 'wheelchair friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'lake', 'views', 'wild flowers', 'wildlife', 'bugs', 'no dogs']"
859,"['Peru Creek', 'EASY', '6.0 miles', '482 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'cross country skiing', 'hiking', 'trail running', 'river', 'views', 'snow']"
860,"['Maroon-Snowmass Trail to Willow Lake', 'HARD', '11.6 miles', '3,779 feet', 'Out & Back', 'dogs on leash', 'camping', 'hiking', 'snowshoeing', 'lake', 'views', 'wild flowers', 'wildlife', 'snow', 'no shade']"
861,"['Pickle Gulch 4x4 Trail', 'HARD', '5.6 miles', '1,722 feet', 'Point to Point', 'dog friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
862,"['Apex Open Space Complete Loop Trail', 'HARD', '12.2 miles', '2,614 feet', 'Loop', 'dog friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
863,"['Mineral Belt Trail', 'MODERATE', '11.6 miles', '810 feet', 'Loop', 'dog friendly', 'birding', 'cross country skiing', 'hiking', 'mountain biking', 'off road driving', 'road biking', 'skiing', 'snowshoeing', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
864,"['Coal Creek Trail - Louisville to Lafayette', 'EASY', '8.4 miles', '318 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'trail running', 'walking', 'forest', 'views', 'wild flowers']"
865,"['Davidson Mesa Loop Trail', 'EASY', '3.3 miles', '65 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'mountain biking', 'trail running', 'walking']"
866,"['Glenwood Canyon Trail ', 'MODERATE', '14.3 miles', '597 feet', 'Out & Back', 'dogs on leash', 'wheelchair friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'river', 'views', 'wild flowers', 'wildlife']"
867,"['Cathedral Lake to Electric Pass Trail', 'HARD', '9.2 miles', '3,740 feet', 'Out & Back', 'dogs on leash', 'hiking', 'skiing', 'snowshoeing', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife']"
868,"['Lincoln Mountain Loop', 'MODERATE', '4.1 miles', '367 feet', 'Loop', 'dogs on leash', 'hiking', 'horseback riding', 'snowshoeing', 'trail running', 'walking']"
869,"['Cub Creek Trail', 'MODERATE', '28.8 miles', '7,112 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'horseback riding', 'nature trips', 'walking', 'forest', 'views']"
870,"['Boulder Brook Trail', 'MODERATE', '4.6 miles', '1,486 feet', 'Out & Back', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'rocky', 'no dogs']"
871,"['Coyote Valley Colorado River Trail', 'EASY', '1.1 miles', '29 feet', 'Out & Back', 'wheelchair friendly', 'kid friendly', 'birding', 'fishing', 'hiking', 'nature trips', 'trail running', 'walking', 'river', 'views', 'wild flowers', 'wildlife', 'no dogs']"
872,"['Last Dollar Road', 'EASY', '13.1 miles', '3,074 feet', 'Point to Point', 'dogs on leash', 'off road driving', 'forest', 'views']"
873,"['Lost Lake (Grand County)', 'EASY', '1.6 miles', '249 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'trail running', 'forest', 'lake', 'views']"
874,"['Ganley Mountain Via Guanella Pass Scenic Byway', 'EASY', '12.7 miles', '4,120 feet', 'Point to Point', 'dogs on leash', 'off road driving', 'scenic driving', 'views']"
875,"['Alpine Tunnel Trail', 'EASY', '5.6 miles', '544 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'nature trips', 'road biking', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
876,"['Vasquez Peak', 'MODERATE', '7.0 miles', '2,929 feet', 'Loop', 'dogs on leash', 'hiking', 'skiing', 'trail running', 'forest', 'views', 'wild flowers', 'wildlife', 'rocky', 'scramble', 'snow']"
877,"['Boy Scout Trail', 'MODERATE', '6.2 miles', '1,597 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers']"
878,"['Colorow Trail West and East Loop', 'MODERATE', '3.1 miles', '820 feet', 'Loop', 'dog friendly', 'hiking', 'mountain biking', 'nature trips', 'walking', 'views']"
879,"['Ralston Creek Trail', 'EASY', '13.4 miles', '288 feet', 'Point to Point', 'dog friendly', 'wheelchair friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'road biking', 'trail running', 'walking', 'forest', 'lake', 'rails trails', 'river', 'views', 'wild flowers', 'wildlife']"
880,"['Point Lookout Trail', 'MODERATE', '1.8 miles', '521 feet', 'Out & Back', 'kid friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife', 'no dogs']"
881,"['Bottle Pass to Byers Peak', 'MODERATE', '9.6 miles', '3,779 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wildlife']"
882,"['Rio Grande Trail', 'EASY', '42.4 miles', '2,641 feet', 'Point to Point', 'dog friendly', 'kid friendly', 'birding', 'cross country skiing', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'road biking', 'trail running', 'walking', 'river', 'views', 'wild flowers', 'snow']"
883,"['Kelly Lake Trail', 'HARD', '14.3 miles', '2,460 feet', 'Out & Back', 'dogs on leash', 'backpacking', 'birding', 'camping', 'cross country skiing', 'fishing', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'skiing', 'snowshoeing', 'trail running', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife', 'blowdown', 'muddy', 'rocky', 'snow']"
884,"['Tabeguache Trail', 'HARD', '2.7 miles', '364 feet', 'Loop', 'dogs on leash', 'hiking', 'mountain biking', 'walking', 'views', 'wild flowers', 'wildlife', 'rocky']"
885,"['Uneva Peak', 'EASY', '6.2 miles', '1,925 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'cross country skiing', 'hiking', 'skiing', 'snowshoeing', 'views', 'wild flowers', 'wildlife', 'over grown', 'snow']"
886,"['Mount Oxford', 'MODERATE', '11.4 miles', '5,866 feet', 'Out & Back', 'dog friendly', 'hiking', 'horseback riding']"
887,"['Storm Pass Trail', 'MODERATE', '6.1 miles', '1,591 feet', 'Out & Back', 'hiking', 'walking', 'lake', 'river', 'views', 'wild flowers', 'wildlife', 'no dogs']"
888,"['Cinnamon Pass Road', 'MODERATE', '9.2 miles', '2,759 feet', 'Loop', 'dog friendly', 'nature trips', 'off road driving', 'scenic driving', 'views']"
889,"['Davis Ponds Trail', 'EASY', '2.3 miles', '236 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'lake', 'views', 'wild flowers', 'wildlife']"
